Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
59,Fuzzed,Sat Jun 06 14:55:08 CEST 2020,POST,http://staging.itapp.eus/,200,OK,135,578,210,410,5581,,Reflected,[%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a]
60,Fuzzed,Sat Jun 06 14:55:12 CEST 2020,POST,http://staging.itapp.eus/,200,OK,132,578,210,410,5581,,Blocked,[%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A]
61,Fuzzed,Sat Jun 06 14:55:16 CEST 2020,POST,http://staging.itapp.eus/,200,OK,128,578,210,410,5581,,Reflected,[%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e]
62,Fuzzed,Sat Jun 06 14:55:17 CEST 2020,POST,http://staging.itapp.eus/,200,OK,134,578,210,410,5581,,Blocked,[%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E]
63,Fuzzed,Sat Jun 06 14:55:18 CEST 2020,POST,http://staging.itapp.eus/,200,OK,128,578,210,410,5581,,Reflected,[%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f]
64,Fuzzed,Sat Jun 06 14:55:22 CEST 2020,POST,http://staging.itapp.eus/,200,OK,131,578,210,410,5581,,Blocked,[%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F]
65,Fuzzed,Sat Jun 06 14:55:25 CEST 2020,POST,http://staging.itapp.eus/,200,OK,134,578,210,410,5581,,Reflected,[%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g]
66,Fuzzed,Sat Jun 06 14:55:26 CEST 2020,POST,http://staging.itapp.eus/,200,OK,137,578,210,410,5581,,Blocked,[%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G]
67,Fuzzed,Sat Jun 06 14:55:27 CEST 2020,POST,http://staging.itapp.eus/,200,OK,132,578,210,410,5581,,Reflected,[%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s]
68,Fuzzed,Sat Jun 06 14:55:32 CEST 2020,POST,http://staging.itapp.eus/,200,OK,132,578,210,410,5581,,Reflected,[%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p]
69,Fuzzed,Sat Jun 06 14:55:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,131,578,166,410,5539,,Blocked,[%#0123456x%08x%x%s%p%d%n%o%u%c%h%l%q%j%z%Z%t%i%e%g%f%a%C%S%08x%%]
70,Fuzzed,Sat Jun 06 14:55:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,134,578,110,410,5481,,Blocked,[XXXXX.%p]
71,Fuzzed,Sat Jun 06 14:55:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,130,578,135,410,5504,,Blocked,"[XXXXX`perl -e 'print "".%p"" x 80'`]"
72,Fuzzed,Sat Jun 06 14:55:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,138,578,132,410,5501,,Blocked,"[`perl -e 'print "".%p"" x 80'`%n]"
73,Fuzzed,Sat Jun 06 14:55:46 CEST 2020,POST,http://staging.itapp.eus/,200,OK,133,578,128,410,5504,,Blocked,[%08x.%08x.%08x.%08x.%08x\n]
74,Fuzzed,Sat Jun 06 14:55:47 CEST 2020,POST,http://staging.itapp.eus/,200,OK,130,578,133,410,5509,,Blocked,[XXX0_%08x.%08x.%08x.%08x.%08x\n]
75,Fuzzed,Sat Jun 06 14:55:49 CEST 2020,POST,http://staging.itapp.eus/,200,OK,134,578,116,410,5488,,Blocked,[%.16705u%2\$hn]
76,Fuzzed,Sat Jun 06 14:55:53 CEST 2020,POST,http://staging.itapp.eus/,200,OK,130,578,147,410,5527,,Blocked,[\x10\x01\x48\x08_%08x.%08x.%08x.%08x.%08x|%s|]
77,Fuzzed,Sat Jun 06 14:55:57 CEST 2020,POST,http://staging.itapp.eus/,200,OK,133,578,109,410,5480,,Blocked,[AAAAA%c]
78,Fuzzed,Sat Jun 06 14:55:59 CEST 2020,POST,http://staging.itapp.eus/,200,OK,127,578,109,410,5480,,Blocked,[AAAAA%d]
79,Fuzzed,Sat Jun 06 14:56:00 CEST 2020,POST,http://staging.itapp.eus/,200,OK,132,578,109,410,5480,,Blocked,[AAAAA%e]
80,Fuzzed,Sat Jun 06 14:56:05 CEST 2020,POST,http://staging.itapp.eus/,200,OK,129,578,109,410,5480,,Blocked,[AAAAA%f]
81,Fuzzed,Sat Jun 06 14:56:09 CEST 2020,POST,http://staging.itapp.eus/,200,OK,128,578,109,410,5480,,Blocked,[AAAAA%I]
82,Fuzzed,Sat Jun 06 14:56:11 CEST 2020,POST,http://staging.itapp.eus/,200,OK,135,578,109,410,5480,,Blocked,[AAAAA%o]
83,Fuzzed,Sat Jun 06 14:56:12 CEST 2020,POST,http://staging.itapp.eus/,200,OK,129,578,109,410,5480,,Blocked,[AAAAA%p]
84,Fuzzed,Sat Jun 06 14:56:17 CEST 2020,POST,http://staging.itapp.eus/,200,OK,133,578,109,410,5480,,Blocked,[AAAAA%s]
85,Fuzzed,Sat Jun 06 14:56:21 CEST 2020,POST,http://staging.itapp.eus/,200,OK,131,578,109,410,5480,,Blocked,[AAAAA%x]
86,Fuzzed,Sat Jun 06 14:56:23 CEST 2020,POST,http://staging.itapp.eus/,200,OK,132,578,109,410,5480,,Blocked,[AAAAA%n]
87,Fuzzed,Sat Jun 06 14:56:25 CEST 2020,POST,http://staging.itapp.eus/,200,OK,129,578,109,410,5480,,Reflected,[ppppp%c]
88,Fuzzed,Sat Jun 06 14:56:30 CEST 2020,POST,http://staging.itapp.eus/,200,OK,126,578,109,410,5480,,Reflected,[ppppp%d]
89,Fuzzed,Sat Jun 06 14:56:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,132,578,109,410,5480,,Reflected,[ppppp%e]
90,Fuzzed,Sat Jun 06 14:56:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,134,578,109,410,5480,,Reflected,[ppppp%f]
91,Fuzzed,Sat Jun 06 14:56:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,130,578,109,410,5480,,Blocked,[ppppp%I]
92,Fuzzed,Sat Jun 06 14:56:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,134,578,109,410,5480,,Reflected,[ppppp%o]
93,Fuzzed,Sat Jun 06 14:56:48 CEST 2020,POST,http://staging.itapp.eus/,200,OK,129,578,109,410,5480,,Reflected,[ppppp%p]
94,Fuzzed,Sat Jun 06 14:56:50 CEST 2020,POST,http://staging.itapp.eus/,200,OK,129,578,109,410,5480,,Reflected,[ppppp%s]
95,Fuzzed,Sat Jun 06 14:56:52 CEST 2020,POST,http://staging.itapp.eus/,200,OK,128,578,109,410,5480,,Reflected,[ppppp%x]
96,Fuzzed,Sat Jun 06 14:56:57 CEST 2020,POST,http://staging.itapp.eus/,200,OK,136,578,109,410,5480,,Reflected,[ppppp%n]
97,Fuzzed,Sat Jun 06 14:57:02 CEST 2020,POST,http://staging.itapp.eus/,200,OK,130,578,104,410,5475,,Reflected,[%@]
98,Fuzzed,Sat Jun 06 14:57:04 CEST 2020,POST,http://staging.itapp.eus/,200,OK,132,578,208,410,5579,,Reflected,[%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@%@]
99,Fuzzed,Sat Jun 06 14:57:06 CEST 2020,POST,http://staging.itapp.eus/,200,OK,129,578,104,410,5475,,Reflected,[%*]
100,Fuzzed,Sat Jun 06 14:57:12 CEST 2020,POST,http://staging.itapp.eus/,200,OK,129,578,105,410,5476,,Reflected,[%*p]
101,Fuzzed,Sat Jun 06 14:57:17 CEST 2020,POST,http://staging.itapp.eus/,200,OK,129,578,105,410,5476,,Reflected,[%*x]
102,Fuzzed,Sat Jun 06 14:57:19 CEST 2020,POST,http://staging.itapp.eus/,200,OK,130,578,105,410,5476,,Reflected,[%*s]
103,Fuzzed,Sat Jun 06 14:57:21 CEST 2020,POST,http://staging.itapp.eus/,200,OK,134,578,105,410,5476,,Blocked,[%*S]
104,Fuzzed,Sat Jun 06 14:57:27 CEST 2020,POST,http://staging.itapp.eus/,200,OK,133,578,106,410,5477,,Reflected,[%*$*]
105,Fuzzed,Sat Jun 06 14:57:32 CEST 2020,POST,http://staging.itapp.eus/,200,OK,128,578,107,410,5478,,Reflected,[%*$*p]
106,Fuzzed,Sat Jun 06 14:57:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,128,578,107,410,5478,,Reflected,[%*$*x]
107,Fuzzed,Sat Jun 06 14:57:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,133,578,107,410,5478,,Reflected,[%*$*s]
108,Fuzzed,Sat Jun 06 14:57:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,132,578,107,410,5478,,Blocked,[%*$*S]
109,Fuzzed,Sat Jun 06 14:57:48 CEST 2020,POST,http://staging.itapp.eus/,200,OK,131,578,107,410,5478,,Blocked,[$HOME]
110,Fuzzed,Sat Jun 06 14:57:51 CEST 2020,POST,http://staging.itapp.eus/,200,OK,134,578,114,410,5483,,Blocked,[$ENV{'HOME'}]
111,Fuzzed,Sat Jun 06 14:57:53 CEST 2020,POST,http://staging.itapp.eus/,200,OK,131,578,104,410,5475,,Reflected,[%d]
112,Fuzzed,Sat Jun 06 14:57:59 CEST 2020,POST,http://staging.itapp.eus/,200,OK,129,578,104,410,5475,,Reflected,[%s]
113,Fuzzed,Sat Jun 06 14:58:04 CEST 2020,POST,http://staging.itapp.eus/,200,OK,127,578,105,410,5476,,Reflected,[{0}]
114,Fuzzed,Sat Jun 06 14:58:07 CEST 2020,POST,http://staging.itapp.eus/,200,OK,137,578,107,410,5478,,Reflected,[%*.*s]
115,Fuzzed,Sat Jun 06 14:58:10 CEST 2020,POST,http://staging.itapp.eus/,200,OK,8705,578,108,410,5435,,,[public]
116,Fuzzed,Sat Jun 06 14:58:18 CEST 2020,POST,http://staging.itapp.eus/,200,OK,5230,578,109,410,5435,,,[private]
117,Fuzzed,Sat Jun 06 14:58:24 CEST 2020,POST,http://staging.itapp.eus/,200,OK,130,578,103,410,5574,,Reflected,[0]
118,Fuzzed,Sat Jun 06 14:58:24 CEST 2020,POST,http://staging.itapp.eus/,500,Internal Server Error,1365,578,108,248,79951,,Reflected,[0392a0]
119,Fuzzed,Sat Jun 06 14:58:36 CEST 2020,POST,http://staging.itapp.eus/,500,Internal Server Error,1201,578,106,248,79944,,Reflected,[1234]
120,Fuzzed,Sat Jun 06 14:58:41 CEST 2020,POST,http://staging.itapp.eus/,500,Internal Server Error,1210,578,107,248,79949,,Reflected,[2read]
121,Fuzzed,Sat Jun 06 14:58:42 CEST 2020,POST,http://staging.itapp.eus/,500,Internal Server Error,1326,578,110,248,79957,,Reflected,[4changes]
122,Fuzzed,Sat Jun 06 14:58:44 CEST 2020,POST,http://staging.itapp.eus/,200,OK,4982,578,108,410,5450,,,[ANYCOM]
123,Fuzzed,Sat Jun 06 14:58:55 CEST 2020,POST,http://staging.itapp.eus/,200,OK,4808,578,107,410,5435,,,[Admin]
124,Fuzzed,Sat Jun 06 14:59:00 CEST 2020,POST,http://staging.itapp.eus/,500,Internal Server Error,1512,578,106,248,79946,,Reflected,[C0de]
125,Fuzzed,Sat Jun 06 14:59:02 CEST 2020,POST,http://staging.itapp.eus/,200,OK,5025,578,107,410,5435,,,[CISCO]
126,Fuzzed,Sat Jun 06 14:59:07 CEST 2020,POST,http://staging.itapp.eus/,500,Internal Server Error,1227,578,109,248,79953,,Reflected,[CR52401]
