Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
27,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,152,578,103,410,5466,,Reflected,[at]
24,Fuzzed,Sat Jun 06 16:28:33 CEST 2020,POST,http://staging.itapp.eus/,200,OK,328,578,112,410,5338,,,[arecordmidi]
25,Fuzzed,Sat Jun 06 16:28:33 CEST 2020,POST,http://staging.itapp.eus/,200,OK,357,578,104,410,5338,,,[arp]
28,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,335,578,104,410,5340,,,[atd]
29,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,341,578,104,410,5343,,,[atq]
31,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,375,578,110,410,5340,,,[audiosend]
30,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,408,578,105,410,5340,,,[atrm]
32,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,359,578,106,410,5340,,Reflected,[aumix]
33,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,321,578,109,410,5343,,Reflected,[autoconf]
36,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,305,578,111,410,5345,,Reflected,[autoreconf]
37,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,315,578,109,410,5345,,,[autoscan]
35,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,364,578,109,410,5345,,,[automake]
38,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,324,578,111,410,5345,,Reflected,[autoupdate]
39,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,322,578,110,410,5344,,Reflected,[badblocks]
40,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,343,578,107,410,5339,,,[banner]
34,Fuzzed,Sat Jun 06 16:28:34 CEST 2020,POST,http://staging.itapp.eus/,200,OK,742,578,111,410,5339,,,[autoheader]
41,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,331,578,109,410,5339,,,[basename]
42,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,317,578,105,410,5340,,,[bash]
44,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,142,578,103,410,5466,,Reflected,[bc]
43,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,360,578,106,410,5341,,,[batch]
46,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,318,578,106,410,5341,,,[bison]
45,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,374,578,105,410,5341,,,[biff]
47,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,337,578,106,410,5341,,,[bzcmp]
48,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,331,578,107,410,5341,,,[bzdiff]
49,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,347,578,107,410,5341,,,[bzgrep]
50,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,344,578,106,410,5341,,,[bzip2]
51,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,317,578,107,410,5341,,Reflected,[bzless]
52,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,336,578,107,410,5338,,,[bzmore]
53,Fuzzed,Sat Jun 06 16:28:35 CEST 2020,POST,http://staging.itapp.eus/,200,OK,323,578,104,410,5338,,,[c++]
58,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,138,578,103,410,5466,,Reflected,[cc]
55,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,329,578,108,410,5338,,,[cardctl]
56,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,323,578,108,410,5337,,,[cardmgr]
54,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,354,578,104,410,5337,,Reflected,[cal]
57,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,318,578,104,410,5338,,Reflected,[cat]
59,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,329,578,109,410,5343,,,[cdda2wav]
62,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,323,578,109,410,5343,,Reflected,[cdrecord]
60,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,369,578,111,410,5341,,,[cdparanoia]
61,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,374,578,107,410,5341,,,[cdrdao]
63,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,352,578,107,410,5342,,,[cfdisk]
64,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,369,578,108,410,5341,,,[c++filt]
65,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,340,578,106,410,5340,,,[chage]
66,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,355,578,107,410,5341,,Reflected,[chattr]
67,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,359,578,105,410,5340,,,[chfn]
68,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,324,578,106,410,5340,,Reflected,[chgrp]
69,Fuzzed,Sat Jun 06 16:28:36 CEST 2020,POST,http://staging.itapp.eus/,200,OK,351,578,110,410,5343,,,[chkconfig]
70,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,309,578,106,410,5343,,,[chmod]
72,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,327,578,109,410,5343,,Reflected,[chpasswd]
73,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,322,578,107,410,5341,,Reflected,[chroot]
71,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,354,578,106,410,5341,,,[chown]
74,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,339,578,105,410,5339,,,[chrt]
75,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,333,578,105,410,5340,,,[chsh]
78,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,306,578,106,410,5340,,Reflected,[clear]
76,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,327,578,105,410,5339,,Reflected,[chvt]
77,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,318,578,106,410,5339,,,[cksum]
79,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,330,578,104,410,5341,,,[cmp]
80,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,328,578,104,410,5340,,Reflected,[col]
82,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,309,578,106,410,5340,,Reflected,[colrm]
83,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,314,578,107,410,5341,,Reflected,[column]
81,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,321,578,107,410,5340,,,[colcrt]
86,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,132,578,103,410,5466,,Reflected,[cp]
84,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,331,578,105,410,5337,,,[comm]
85,Fuzzed,Sat Jun 06 16:28:37 CEST 2020,POST,http://staging.itapp.eus/,200,OK,339,578,109,410,5337,,,[compress]
87,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,327,578,105,410,5338,,,[cpio]
88,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,325,578,104,410,5338,,Reflected,[cpp]
89,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,327,578,106,410,5341,,,[crond]
90,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,304,578,108,410,5340,,,[crontab]
91,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,305,578,107,410,5340,,,[csplit]
93,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,322,578,106,410,5338,,,[cupsd]
92,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,329,578,106,410,5338,,,[ctags]
94,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,318,578,104,410,5339,,,[cut]
97,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,135,578,103,410,5466,,Reflected,[dd]
96,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,321,578,105,410,5344,,Reflected,[date]
98,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,322,578,110,410,5344,,Reflected,[deallocvt]
102,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,132,578,103,410,5466,,Reflected,[df]
99,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,359,578,108,410,5342,,,[debugfs]
100,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,356,578,107,410,5342,,,[depmod]
101,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,333,578,108,410,5342,,Reflected,[devdump]
95,Fuzzed,Sat Jun 06 16:28:38 CEST 2020,POST,http://staging.itapp.eus/,200,OK,716,578,104,410,5342,,,[cvs]
103,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,337,578,105,410,5344,,,[diff]
104,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,320,578,106,410,5344,,,[diff3]
105,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,316,578,104,410,5338,,,[dig]
106,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,308,578,104,410,5338,,Reflected,[dir]
107,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,307,578,110,410,5344,,Reflected,[dircolors]
110,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,300,578,106,410,5348,,,[dlpsh]
108,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,346,578,108,410,5348,,,[dirname]
111,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,316,578,106,410,5340,,Reflected,[dmesg]
109,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,348,578,108,410,5348,,,[disable]
112,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,303,578,114,410,5348,,Reflected,[dnsdomainname]
113,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,135,578,114,410,5477,,Reflected,[dnssec-keygen]
114,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,126,578,118,410,5481,,Reflected,[dnssec-makekeyset]
115,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,131,578,115,410,5478,,Reflected,[dnssec-signkey]
116,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,134,578,116,410,5479,,Reflected,[dnssec-signzone]
120,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,133,578,103,410,5466,,Reflected,[du]
117,Fuzzed,Sat Jun 06 16:28:39 CEST 2020,POST,http://staging.itapp.eus/,200,OK,327,578,107,410,5339,,,[doexec]
118,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,329,578,111,410,5339,,,[domainname]
119,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,311,578,108,410,5343,,,[dosfsck]
121,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,308,578,105,410,5339,,Reflected,[dump]
122,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,306,578,109,410,5341,,,[dumpe2fs]
123,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,324,578,109,410,5342,,,[dumpkeys]
125,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,298,578,108,410,5342,,Reflected,[e2image]
124,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,320,578,107,410,5339,,,[e2fsck]
126,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,307,578,108,410,5339,,,[e2label]
127,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,314,578,105,410,5342,,,[echo]
128,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,347,578,108,410,5340,,,[edquota]
129,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,316,578,106,410,5340,,,[egrep]
130,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,300,578,106,410,5340,,Reflected,[eject]
131,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,320,578,108,410,5340,,,[elvtune]
132,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,315,578,106,410,5343,,,[emacs]
134,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,301,578,104,410,5341,,,[env]
133,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,354,578,107,410,5341,,,[enable]
136,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,325,578,104,410,5338,,Reflected,[esd]
135,Fuzzed,Sat Jun 06 16:28:40 CEST 2020,POST,http://staging.itapp.eus/,200,OK,345,578,109,410,5338,,,[envsubst]
138,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,128,578,111,410,5474,,Reflected,[esd-config]
137,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,302,578,107,410,5345,,,[esdcat]
141,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,306,578,107,410,5341,,,[esdmon]
140,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,339,578,107,410,5341,,,[esddsp]
139,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,349,578,107,410,5341,,,[esdctl]
142,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,305,578,108,410,5342,,Reflected,[esdplay]
143,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,303,578,107,410,5341,,Reflected,[esdrec]
146,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,143,578,103,410,5466,,Reflected,[ex]
144,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,306,578,110,410,5339,,,[esdsample]
145,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,306,578,106,410,5341,,,[etags]
147,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,325,578,107,410,5339,,,[expand]
148,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,298,578,105,410,5339,,Reflected,[expr]
151,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,138,578,109,410,5472,,Reflected,[fc-cache]
149,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,317,578,107,410,5341,,Reflected,[factor]
152,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,138,578,108,410,5471,,Reflected,[fc-list]
150,Fuzzed,Sat Jun 06 16:28:41 CEST 2020,POST,http://staging.itapp.eus/,200,OK,314,578,106,410,5343,,,[false]
153,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,325,578,109,410,5344,,,[fdformat]
154,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,338,578,106,410,5340,,,[fdisk]
155,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,316,578,110,410,5340,,,[fetchmail]
156,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,311,578,110,410,5344,,Reflected,[fgconsole]
157,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,301,578,106,410,5340,,Reflected,[fgrep]
158,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,303,578,105,410,5341,,,[file]
160,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,302,578,107,410,5339,,,[finger]
159,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,332,578,105,410,5342,,Reflected,[find]
161,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,297,578,108,410,5342,,Reflected,[fingerd]
162,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,298,578,105,410,5339,,Reflected,[flex]
163,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,301,578,104,410,5339,,,[fmt]
164,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,313,578,105,410,5339,,,[fold]
166,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,298,578,105,410,5339,,Reflected,[free]
165,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,335,578,108,410,5339,,,[formail]
167,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,317,578,105,410,5339,,Reflected,[fsck]
168,Fuzzed,Sat Jun 06 16:28:42 CEST 2020,POST,http://staging.itapp.eus/,200,OK,315,578,104,410,5338,,,[ftp]
169,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,388,578,105,410,5338,,,[ftpd]
170,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,375,578,106,410,5338,,,[fuser]
171,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,347,578,104,410,5338,,,[g++]
172,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,326,578,105,410,5339,,Reflected,[gawk]
173,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,312,578,104,410,5338,,,[gcc]
174,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,319,578,104,410,5342,,,[gdb]
175,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,321,578,107,410,5338,,,[getent]
176,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,317,578,112,410,5338,,,[getkeycodes]
177,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,297,578,108,410,5342,,Reflected,[gpasswd]
178,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,297,578,104,410,5338,,Reflected,[gpg]
180,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,294,578,105,410,5339,,,[gpgv]
182,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,330,578,106,410,5340,,Reflected,[gprof]
181,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,350,578,104,410,5340,,,[gpm]
179,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,361,578,109,410,5340,,,[gpgsplit]
183,Fuzzed,Sat Jun 06 16:28:43 CEST 2020,POST,http://staging.itapp.eus/,200,OK,308,578,105,410,5339,,Reflected,[grep]
184,Fuzzed,Sat Jun 06 16:28:44 CEST 2020,POST,http://staging.itapp.eus/,200,OK,374,578,106,410,5343,,,[groff]
186,Fuzzed,Sat Jun 06 16:28:44 CEST 2020,POST,http://staging.itapp.eus/,200,OK,329,578,109,410,5343,,Reflected,[groupadd]
187,Fuzzed,Sat Jun 06 16:28:44 CEST 2020,POST,http://staging.itapp.eus/,200,OK,346,578,109,410,5343,,,[groupdel]
185,Fuzzed,Sat Jun 06 16:28:44 CEST 2020,POST,http://staging.itapp.eus/,200,OK,357,578,108,410,5343,,,[groffer]
188,Fuzzed,Sat Jun 06 16:28:44 CEST 2020,POST,http://staging.itapp.eus/,200,OK,338,578,109,410,5343,,Reflected,[groupmod]
192,Fuzzed,Sat Jun 06 16:28:44 CEST 2020,POST,http://staging.itapp.eus/,200,OK,130,578,103,410,5466,,Reflected,[gs]
